uid,user_name,fans_count,friend_count,topic_focus_count,agree_count,views_count,reputation,flagged
20620,香港台湾加油,1,0,0,11,31,0.307775,0
20621,gwong1si4,0,0,0,0,2,0,0
20622,yukinonorikuni,1,0,4,50,54,1.28653,0
20623,oldclassic,0,0,0,0,1,0,0
20624,欧文先生,0,0,0,4,9,0.1,0
20625,formos94,0,0,0,0,1,0,0
20628,c9lam,1,0,0,8,30,0.74,0
20629,臭虫,0,4,5,405,451,16.5067,0
22216,Harding,0,0,0,0,0,0,0
20632,Kele,0,0,0,0,4,0,0
20630,crycry,0,0,0,0,1,0,0
20633,共产主义者,0,0,0,0,2,0,0
20631,konatsu,6,1,0,116,76,10.0862,0
20740,burninghill,1,1,3,2,31,0.005,0
20634,kevsss,0,0,0,0,0,0,0
20635,Zhuzhuxia,0,0,0,0,5,0,0
20637,Chrome2131,0,1,2,1,10,0,0
20636,seal,0,0,0,0,3,0,0
20638,終巫,0,0,0,0,6,0,0
20639,记住这个id嗷,0,0,0,0,3,0,0
20721,Ming0714,0,0,0,1,14,0.2,0
20799,vjksowk,0,0,0,0,9,0,0
20749,dasdfofjasi,0,0,0,3,16,0.3,0
20643,王德成,0,0,0,3,33,0.21,0
20650,韩国鱼,0,0,0,0,9,0,0
20647,婊子猎人42,0,0,0,1,30,0.1,0
20648,qazwsxqqqq,0,0,0,0,3,0,0
20649,周大奇,0,0,0,9,35,0.67,0
20652,n9tales,0,0,0,0,5,0,0
20653,s零h号i病t人0,0,0,0,43,67,2.30758,0
20662,凡人修仙,0,0,0,0,3,0,0
20654,大饼卷大葱,0,0,0,0,2,0,0
21719,LogicM,0,0,0,0,5,0,0
20670,King0214,0,0,0,23,11,0.425,0
20656,tebiehao,0,0,0,0,7,0,0
20658,haiiro_cc,0,0,0,0,3,0,0
20831,Sagerkingdom,0,0,0,50,13,0.865198,0
20657,e2255875,0,0,0,0,2,0,0
21708,庆丰哥哥,0,0,0,16,14,1.95,0
20660,紅玫瑰,0,0,0,0,5,0,0
20663,g2hk5dn1l,0,0,0,0,10,0,0
20664,lesformis,0,0,0,1,12,0,0
20746,zjidaole,0,0,0,0,8,0,0
20687,倒车达人,0,0,0,787,983,27.4262,0
20665,Zhikbs,0,0,0,0,1,0,0
20758,TAMINOKI,0,0,0,0,16,0,0
20666,天佑香港,0,0,1,0,5,0,0
20667,hyhy_hyc,0,0,0,0,2,0,0
20668,DanielWrasdf,0,0,0,0,15,0,0
21298,三民主义接班人,0,0,0,1,19,-0.0348838,0
20669,Maspiko,0,0,0,4,13,0.160132,0
20673,Lgor,0,0,0,0,1,0,0
20671,hkjy2019,0,0,0,0,2,0,0
20672,任期五十年,0,0,0,0,2,0,0
20674,克罗诺皮奥,0,0,0,0,3,0,0
20677,joker丨,0,0,0,0,4,0,0
20676,庆丰末年,0,0,0,0,6,0,0
20678,Juryman,0,0,0,0,23,0,0
20680,人聯太空軍,0,0,0,1,43,0,0
20679,坦克熊吃屁,0,0,0,2,7,0.04,0
20684,KLVnNgkO,0,0,0,49,132,3.715,0
20681,bxikendnek,0,0,0,0,2,0,0
20760,包子大葱猪肉馅,0,0,0,0,5,0,0
20682,试问谁还未发声,0,0,0,0,4,0,0
20685,Kis,0,0,0,0,5,0,0
21730,Rae,0,0,0,0,2,0,0
20734,Shadowsocks,0,0,0,12,75,0.24,0
20787,haruki,0,0,0,0,4,0,0
20697,做个人吧,0,0,0,0,4,0,0
21772,代理人007,0,0,0,0,2,0,0
20688,r_dov,0,0,0,0,2,0,0
20686,WW2020,0,0,0,0,2,0,0
20691,Oneoffac,0,0,0,7,24,0.12,0
20689,Wiston,0,0,7,28,36,2.2,0
20690,除非天堂无路,0,0,0,4,28,1.10305,0
20692,品葱娘,0,0,0,0,3,0,0
20693,joethng,0,0,0,0,12,0,0
20880,onezoo,1,1,0,252,501,7.43617,1
20694,pciyang,0,0,0,0,3,0,0
20695,luis923,0,0,0,0,6,0,0
20696,刘华仁,0,0,0,4,32,0.2,0
20715,细嗅蔷薇呐丶,0,0,0,-12,107,-1.02593,1
20930,wushao12345,0,0,0,0,1,0,0
20699,youmi,0,0,0,0,3,0,0
20750,Stella,0,1,0,0,9,0,0
20700,清风宝地,0,0,0,18,23,0.83,0
20768,lllllIII,0,0,0,0,3,0,0
20803,孫笑川秘書,0,0,0,36,70,0.761188,0
20742,西北拉面之魂,0,0,0,0,13,0,1
20728,文宣部,0,0,0,50,52,2.35,0
20701,思哲Richard,0,0,0,0,1,0,0
20704,Secret777,0,0,0,0,5,0,0
20706,zhangstar233,0,0,0,0,5,0,0
20981,千山绝,0,0,0,1,13,0.03,0
20705,tttt,1,0,1,0,1,0,0
20707,重金求一,0,0,3,0,6,0,0
20730,endin64city,0,0,0,16,14,1.29,0
22306,biandan,0,0,0,0,0,0,0
20708,f5f,0,0,0,0,1,0,0
20711,XiPooh,0,0,0,9,23,0.274758,0
20709,佛嗷伏,0,0,1,12,56,0.63,0
20710,Janyulyvr,0,0,0,4,17,0.2,0
20725,ccynqq,0,2,0,0,4,0,0
21344,唯一希羅,0,0,0,0,2,0,0
20722,我有小鸡鸡,0,0,0,0,13,0,0
20712,cartoon_bear,0,0,0,0,1,0,0
20713,acnk,0,0,0,150,125,7.045,0
20716,gdwd,0,0,0,0,4,0,0
20714,擁抱希望,0,0,0,0,10,0,0
20717,pugaizai,0,0,0,0,7,0,0
20778,ArielOreo,1,0,1,0,11,0,0
20718,坠落彷徨午夜,0,0,0,28,34,1.325,0
20720,豬仔麥兜,0,0,0,1,13,0.2,0
20719,cnmlgmb,0,0,0,0,36,0,1
20732,三只手合力,0,0,0,0,19,0,0
20723,Scarlett,0,0,0,38,66,1.65896,0
20724,願榮光歸中華,0,0,0,0,17,0,0
20727,爱溜冰的赵晓甜,0,0,0,0,8,0,0
20726,高雅土豆,0,0,0,3,13,0.13,0
20729,李哟愣,0,0,0,0,7,0,0
20731,lycms,0,0,0,0,14,0,1
20733,ccchhh369,0,0,2,0,5,0,0
20735,雪野文晴,0,1,0,0,18,0,0
20736,lidi,0,0,0,0,8,0,0
20737,WendyMUN,0,0,0,1,7,0.3,0
20739,胸怀人民,0,0,0,0,14,0,0
20751,習爸擼馬,0,0,0,0,6,0,0
20741,helloman,0,0,0,0,3,0,0
20851,高丽菜,0,0,0,0,12,0,0
20744,ggchar,0,0,0,0,6,0,0
20747,恐怖分母林郑月娥,1,0,0,96,71,5.45906,0
20745,fangongtest,0,0,0,0,10,0,0
20748,守夜,0,0,0,1,29,0.01,0
20762,alancpl,0,0,0,0,4,0,0
20752,kimflytree,0,0,0,0,3,0,0
20753,孙笑川288,0,0,0,0,6,0,0
20754,doneiyan,0,1,0,0,9,0,0
20770,qhxyx,0,16,0,0,34,0,0
20755,staticx,4,0,0,124,110,6.77534,0
20756,是你呀,0,0,0,0,6,0,0
20757,咩路,0,0,0,0,6,0,0
20759,Jasonlin,0,0,0,0,6,0,0
20761,渴望自由的平凡人,0,0,0,0,2,0,0
20763,年糕,0,0,0,0,6,0,0
20873,kasim,0,0,0,0,1,0,0
21342,六六,0,0,0,0,76,0,1
20853,chinesephantom,0,0,0,7,58,0.21,0
20764,g9TQ27,0,0,0,0,6,0,0
20765,朕乃秦城薄熙来,0,0,0,0,10,0,0
20766,momomomor,0,0,0,3,20,0.06,0
20767,xcviu,0,0,0,0,1,0,0
20772,shining,0,0,0,0,4,0,0
20777,活塞男,0,0,0,0,6,0,0
20769,斯大林的冰镐,0,0,0,2,20,0,0
20915,zhenmingr,0,0,0,0,4,0,0
20929,anti_gg,0,0,0,0,1,0,0
20813,blackpinkjp,0,0,0,0,5,0,0
20771,平近刁,0,0,0,1,16,0,0
20773,迪士維尼樂園,0,0,0,25,40,0.867636,0
20835,lyz198,0,0,2,0,8,0,0
20774,黎明来到,0,0,0,0,8,0,0
21675,nihoyuss,0,0,0,0,8,0,1
20775,胡作非为,0,0,0,0,7,0,0
20776,Youngpost,0,0,0,0,7,0,0
20779,Jojo123,0,0,0,0,7,0,0
20780,造语er2,0,0,0,1,16,0.3,0
20781,行为不端,0,0,1,2,21,0.23,0
20783,孤魂野鬼,0,0,0,14,21,2.13,0
20782,i9602097,1,0,1,0,7,0,0
20784,華胥夏后,0,1,0,0,19,0,0
20796,否泰,0,0,0,0,10,0,1
20786,反贼头目习明泽,1,1,2,427,343,15.5016,0
20792,OrchidProtocol,0,0,0,0,6,0,0
20789,兰花协议,0,0,0,0,6,0,0
20790,Vitalik,0,0,0,0,8,0,0
20794,Hilson,0,0,0,1,24,-0.0406617,0
20791,Orchid,0,0,0,0,8,0,0
20793,兰花,0,0,0,0,5,0,0
20795,waldwigo,0,0,0,28,44,0.488793,0
20817,lingyuqin,0,0,0,1,11,0.025,0
20797,JANSON,0,0,0,1,22,0.3,0
20798,ryan1,0,0,0,0,7,0,0
20961,jemerevolte,0,0,0,0,0,0,0
20993,wenrounima,0,1,0,0,9,0,0
20805,c3611c,0,0,0,0,12,0,1
20800,sozecho784566,0,0,0,23,28,1.275,0
20801,中共雷少爷,0,0,0,0,8,0,0
20825,黄尸扎堆网站牛比,0,0,0,0,7,0,0
20802,习近平thePooh,0,0,0,1,17,0.2,0
20804,孙笑川259,0,0,0,4,58,0.01,0
20818,创象雕刻家2,1,0,0,6,204,0.476582,1
20806,kleinmark,0,0,0,0,5,0,0
20884,花下眠,0,0,0,-3,70,-0.0456331,1
20807,挣脱束缚,0,0,0,0,8,0,0
20808,人间直男,0,0,0,0,3,0,0
20811,Lightsout,0,0,0,0,9,0,0
20809,孙笑川9901,0,0,0,0,15,0,1
20893,包子又滞销了,0,0,0,0,14,0,0
20850,dannho,0,0,0,0,5,0,0
20810,不用真名拼音做ID,0,0,0,0,6,0,0
20874,bravesong,0,0,0,0,0,0,0
20816,煲蒂,0,0,0,0,4,0,0
20974,programer,0,0,0,20,33,1.5,0
20814,gurd,0,0,0,0,5,0,0
20815,小黄花,0,0,0,13,16,0.97,0
20820,孙笑川25844,0,0,0,-2,75,-0.0560136,1
20829,Marzi,0,0,0,3,18,0.51,0
20821,Ianz,1,1,0,7,16,0.03,0
20822,aabbqq,0,0,0,0,4,0,0
20823,FreeFatboy,0,0,0,0,7,0,0
20826,crackeddesk,0,0,1,0,17,0,0
20824,墙灭了希望2,0,0,0,-4,123,-0.156868,1
20869,爱慕拆腻子8964,0,0,0,2,15,0.03,0
21846,Tim5359,0,0,0,8,1,1.55,0
20838,lamjik,0,0,0,4,21,0.06,0
20828,cac112,0,0,0,0,6,0,0
20830,打倒共产党,1,0,0,1,16,0,0
20876,a1647978946,0,0,0,0,0,0,0
20832,Feric,0,0,0,0,7,0,0
20833,西门1984,1,0,0,39,49,1.56844,0
20839,kamisama,0,0,0,4,19,0.15,0
20837,初音維尼,1,0,0,16,36,0.5,0
20836,明夷之祸,0,0,0,10,21,0.19,0
20848,时代之殇,0,0,0,0,7,0,0
21140,NRnobody,0,0,0,0,0,0,0
20886,光复香港时代革命,0,0,0,17,29,1.16,0
21432,CKS1927,0,0,0,2,9,0.1,0
20840,angusyukc,1,0,0,0,10,0,0
20852,Pumpkin幽灵,0,0,0,0,68,0,1
20846,Deborah,1,1,0,7,15,0.880633,0
20841,Lzd9233tony,0,0,0,0,7,0,0
21019,呢喃,0,0,0,0,1,0,0
20842,hkk365,1,0,0,0,5,0,0
20843,進擊之巨屌,1,0,0,0,5,0,0
20844,警察犯法冇人捉,0,0,0,0,5,0,0
20845,葱迷,1,1,0,0,13,0,0
20847,醉过知酒浓,1,8,5,13,28,2.1,0
20849,xyzsl2020,0,0,0,0,3,0,0
20854,革命導師列寧,0,0,0,0,5,0,0
20855,苹果馅包子,0,0,0,0,1,0,0
20856,反抗之军,1,0,0,0,9,0,0
20857,思考,1,0,0,0,8,0,0
20863,Austral,0,3,1,0,7,0,0
20858,ssfiyxy,0,0,0,0,21,0,0
20859,qianyezhuke,0,0,0,3,12,0.04,0
20860,ddwaynezero,0,0,0,0,0,0,0
20864,inphic,0,0,0,0,0,0,0
20861,zng_aff,0,0,0,0,3,0,0
20862,bugon,0,0,0,0,2,0,0
20867,革命導師列大大,1,0,1,1,51,0.025,0
20866,唔做豬韭嘅Cantonese,0,0,0,23,52,2.62631,0
20875,ming10242000,0,0,0,0,0,0,0
20868,mconley,0,0,0,0,0,0,0
20870,中原好景不为功,0,1,0,0,24,0,0
21849,叉烧酥,0,0,0,46,23,3.22061,0
20871,岸久費清,0,0,0,0,1,0,0
21889,新津孙笑川,0,0,0,12,7,1.8,0
21848,xxx8964xxx,0,0,0,3,10,0.05,0
20872,pcSBB,0,0,0,-3,45,-0.0382781,1
20890,dqb,0,0,0,64,191,3.35,0
20877,盖伊福克斯,0,0,0,0,1,0,0
20879,無上凡塵,0,0,0,0,0,0,0
20963,wsg1995,0,0,0,96,91,5.43353,0
20878,neil141,0,0,0,0,11,0,0
20882,中华民国遗民,0,0,1,0,1,0,0
21031,比那名居海子,0,0,0,0,1,0,0
20978,fuckcccp,0,1,0,12,34,0.75,0
20979,choumeimei,0,0,0,0,1,0,0
20883,TJZ,0,1,0,0,5,0,0
20891,cesyxh,0,0,0,0,1,0,0
20885,okiamfine,0,0,0,2,18,0,0
21006,pincongXD,0,0,0,0,13,0,0
20888,愛快羅密歐,0,0,0,1,13,0,0
20887,hlycsl,0,0,0,0,0,0,0
20892,ssnn,0,0,0,0,17,0,0
20889,aesopo44912,0,0,0,0,2,0,0
20902,hsnhnt,0,1,0,0,7,0,0
20894,連豬奶茶,0,0,0,6,10,0.36,0
20896,bblovehk,0,0,0,15,16,0.540542,0
20914,hirasawa_yui,0,0,0,35,28,1.195,0
20937,海森堡白展堂,0,0,0,-2,58,-0.212845,0
20895,gfhgsdgm,0,0,0,1,21,0.2,0
20918,cccccu,0,0,0,0,1,0,0
20897,blue222,0,0,0,0,0,0,0
20899,哦哦哦,0,0,0,0,11,0,1
20901,zero2201,0,0,0,0,12,0,1
20900,butyi,0,0,0,0,1,0,0
21249,bxyubs,0,0,0,8,7,1.6,0
20903,starwarbb,0,0,0,0,1,0,0
20907,Amelieheidi,0,0,0,0,0,0,0
20904,品葱官方账号,0,0,0,8,42,0.351306,1
20988,oshitxi,0,0,0,1,11,0.01,0
22142,KillRabbits,0,0,0,7,7,0.739178,0
20909,ertyuyyip,0,0,0,0,0,0,0
20905,mmzy1999,0,0,0,0,1,0,0
20916,slwongag,0,0,0,0,0,0,0
20911,lmqlmx,0,0,0,0,1,0,0
20920,beikundalu123,0,0,0,0,0,0,0
20906,夏天的味道,0,0,0,0,1,0,0
20910,名誉斯拉夫人,0,0,0,0,4,0,0
20919,makalon,0,0,0,29,95,0.523161,0
20912,小号的小号,0,0,0,0,28,0,0
20913,fuckPink,0,0,0,0,1,0,0
20917,Freyr,0,0,0,16,40,0.65,0
21058,Hanry,0,0,0,14,27,1.925,0
20922,Katcheong,0,0,0,0,2,0,0
20923,wushao123,0,0,0,0,24,0,1
20924,zxd15,0,0,0,0,1,0,0
20926,光明時代,0,0,0,14,47,0.311836,0
20925,hkgaza,0,0,0,0,0,0,0
20927,谈天说地又重生,0,0,0,-3,58,-0.227026,1
20928,换了个马甲,0,0,0,-8,145,-0.350248,1
20933,rockscong,0,0,0,0,1,0,0
20931,大楚之國,0,0,0,-23,100,-1.24236,1
20934,用户名为空,0,0,0,11,13,2.03933,0
20935,cax233,0,0,0,0,0,0,0
20936,wodexiaobai322,0,0,0,1,10,0.01,0
20941,fungs3309d,0,0,0,0,2,0,0
20939,andersonc,0,0,0,-4,11,-0.296633,1
21001,qswsba,0,0,0,0,1,0,0
20942,Amenikun,0,0,0,0,2,0,0
20940,天真童鞋,0,0,0,0,0,0,0
20949,pfkrd,0,0,0,0,1,0,0
20943,Ayumi,0,0,0,0,2,0,0
20944,朝闻道,0,0,0,2,16,0.31,0
21059,白北,0,0,0,0,1,0,0
20945,FUDIMO,0,0,0,9,12,0.12,0
20946,反共豚,0,0,0,0,32,0,0
21893,zhibaozhiluan,0,0,0,1,6,0,0
20948,SunShowerSX,0,0,0,0,24,0,0
20947,同位素,0,0,0,0,0,0,0
20953,LALALA099,0,0,0,0,6,0,0
20980,刘德华,0,0,0,0,0,0,0
20952,isyuan,0,0,0,78,51,4.03357,0
20950,ustctz,0,0,0,0,0,0,0
20951,OoOojj,0,0,0,0,15,0,0
21000,cmdroe,0,0,0,0,2,0,0
20954,秋季,0,0,0,0,0,0,0
20955,开心闲人,0,2,0,6,12,0.07,0
20959,marylee,0,0,0,0,1,0,0
20956,shehuizhuyi,0,0,0,13,215,0.422335,1
20957,不倒翁,0,0,0,0,0,0,0
21071,荣誉非国民2,6,0,0,21,95,1.56,0
20958,BJ1989HK2019,0,0,0,0,0,0,0
20960,yhfdf,1,0,0,140,137,4.58749,0
21541,a123123123,0,0,0,0,7,0,0
20962,天狼星,0,0,0,11,5,0.075,0
20964,橘子果醬貓,0,0,0,17,48,2.16,0
21005,MinecraftFuns,0,4,0,3,27,0.21,0
20998,Qlyfnew,0,0,0,0,0,0,0
20965,vanjin,0,0,0,0,1,0,0
20986,huangensen,0,0,0,-4,27,-0.863007,1
20968,傻逼,0,0,0,0,2,0,0
20969,浪花里的小白龙,1,0,0,37,54,1.05,0
20971,万花镜之眼,0,2,7,0,14,0,0
21016,colloid,0,0,0,2,5,0.13,0
20970,Ssofia,0,0,0,0,2,0,0
20987,Kouki123,0,0,0,0,2,0,0
20972,举报专用,0,0,0,7,40,1.42957,0
20973,osss,0,0,0,8,43,0.926072,0
20975,lguy,0,0,0,0,2,0,0
20977,五桂峯,0,0,5,0,3,0,0
21119,stivecoeng,0,2,0,97,162,4.39567,0
21007,klklakjkla,0,0,0,0,17,0,0
20990,icbp,0,0,0,6,15,0.46,0
20982,香港國民,1,0,0,1,18,0.01,0
20989,dylan0819,0,0,0,0,0,0,0
20983,Yuugure_Yuu,0,0,0,10,42,0.4,0
20984,ilovesowon,0,0,0,0,4,0,0
20985,不去庆父鲁难未已,0,0,0,0,6,0,0
20991,我怕共共,1,0,5,0,13,0,0
20992,judag,0,1,0,54,84,0.705,0
20995,裴珠泫,3,3,4,88,264,6.35642,0
21346,BackTracking,0,0,0,0,0,0,0
20999,李源濂,0,0,0,0,0,0,0
20994,Yigesuliaodai,0,0,0,0,4,0,0
20996,沙漠之鲸,0,0,0,39,139,2.21759,0
20997,qetuo,0,0,0,0,0,0,0
21036,Leaf789,1,3,11,34,102,4.43386,0
21002,隔壁王二,0,0,0,0,1,0,0
21039,fqybd,0,0,0,0,10,0,0
21003,Apinconger,0,0,0,39,30,2.345,0
21004,曹操這斑鳩,0,0,0,0,0,0,0
21008,遍地開花,0,0,0,1,13,0.05,0
21027,末影人,0,0,0,2,6,0,0
21014,yinti900,0,0,0,0,1,0,0
21010,Mr_M,0,0,0,0,2,0,0
21009,swansearock,0,0,2,0,0,0,0
21013,孤单飞饼,6,0,0,25,178,1.24499,0
21011,Uriah,0,0,0,0,3,0,0
21069,我厂已崩,1,4,4,85,126,4.54628,0
21021,整挺好,0,0,2,-2,141,-0.133549,1
21012,hysteria,0,0,2,0,1,0,0
21029,言葉,0,0,0,1,7,0.03,0
21015,边缘徘徊者,0,0,0,0,0,0,0
21478,lilimomo41,0,0,0,0,11,0,0
21017,共产Jack马,1,0,0,0,7,0,0
21018,fullcourse,0,0,0,0,4,0,0
21020,李存勖,0,0,0,9,21,0.07,0
21022,sk233sk,0,0,1,0,3,0,0
21128,YoYo,0,0,0,0,1,0,0
21078,鲨鱼辣椒,0,0,0,0,15,0.154758,0
21205,killfivemao,0,0,0,0,1,0,0
21026,大愛花無缺,0,0,0,18,37,0.64,0
21097,刘志军,0,0,0,1,9,0.2,0
21963,wave,0,0,0,0,0,0,0
21971,louislok,0,0,0,0,8,0,0
21023,无语凝噎,0,0,0,0,1,0,0
21679,丁海峰,0,0,0,0,1,0,0
21040,和泉紗霧,0,0,0,0,2,0,0
21196,aihifd,1,0,0,147,102,6.14507,0
21025,is_ming,0,0,1,0,16,0,0
21045,abyss1,0,0,0,18,15,0.87,0
21028,chenkai,0,0,0,0,1,0,0
21030,realinsanedou,0,0,0,0,0,0,0
21094,JunZhiZhou,0,1,1,0,8,0,0
21032,Amasvinmi,0,0,0,0,5,0,0
21038,日日学习通商宽衣,0,0,0,0,1,0,0
21033,保安队长,0,0,0,0,13,0,0
21034,xihahahahaha,0,1,0,6,19,1.6,0
21035,脸滚键盘,0,0,0,0,11,0,0
21037,dominocrowd,0,0,0,0,4,0,0
21047,我的學習筆記,15,1,0,144,245,16.9688,0
21049,与耶稣共眠,0,0,0,0,1,0,0
21041,vagabondcn,0,0,0,0,1,0,0
21105,yjieoli,0,0,0,0,0,0,0
21053,ximingze,1,0,0,111,207,8.14524,0
21050,IU太可爱了,0,0,0,0,6,0,0
21042,yaojinzh,0,0,0,0,1,0,0
21043,DaCND,0,0,5,0,1,0,0
21044,星辰大海,0,0,0,1,20,0.2,0
21046,bert,0,0,0,0,19,0,0
21163,baofu,0,3,0,108,199,2.29218,0
21048,guizuyilang,0,0,0,0,18,0,0
21062,Civilization,0,0,0,0,1,0,0
21051,qq4865786,0,0,0,117,61,4.1448,0
21068,Sally,0,0,0,0,1,0,0
21056,中華第參民國,0,0,0,5,32,0.103483,0
21052,Julieboating,0,0,0,0,2,0,0
21057,Louise,0,0,0,2,6,0.03,0
21080,跳跳虎與小夥伴,0,0,0,0,0,0,0
21054,tanhu,1,1,3,0,6,0,0
21120,Gwongfukhk,1,0,1,0,2,0,0
21999,xman,0,0,0,6,3,0.432828,0
21055,peihua1986,0,0,0,1,22,0,0
21385,mmm13,0,0,0,19,9,2.2,0
21066,sososos,0,0,0,2,18,0.0103921,0
21482,tester001,0,0,0,29,8,2.175,0
21064,彼得布朗,0,0,0,0,1,0,0
21060,tom,0,0,0,2,8,0.3,0
21063,offo,0,0,0,0,1,0,0
21244,djwiwihb2j1100,0,0,0,0,2,0,0
21067,萧峰重爪标葵花,0,0,0,0,1,0,0
21065,懂的越多越痛苦,0,0,0,0,1,0,0
21101,pincoffee,0,0,0,0,4,0,0
21083,香腸臘肉蒸飯,0,0,0,0,1,0,0
21075,沙河旧月2001,0,0,0,0,10,0,0
21070,nishisb,0,0,0,0,0,0,0
21072,冰魂雪魄,0,0,1,0,0,0,0
21114,禾口王里丰丰,0,0,0,21,8,2.63,0
21073,aniu_zhang,0,0,0,4,4,0.05,0
21074,Right無名氏,0,0,0,0,3,0,0
21077,聆听内心的召唤,0,0,0,1,9,0,0
21209,Sarah_tian,0,0,0,0,1,0,0
21079,台灣人,9,0,3,66,143,3.83383,0
21081,carrefour,0,1,0,9,42,0.53,0
21085,离经叛道,0,0,0,22,23,2.77,0
21082,jeffwong,0,0,0,0,11,0,0
21084,biristone,0,0,0,0,1,0,0
21086,yewilliam32,0,1,6,0,6,0,0
21087,ilamy,0,0,0,1,8,0.03,0
21088,忘尘625,0,0,0,0,0,0,0
21100,Maroun,0,0,0,0,8,0,0
21089,六小龄童,0,0,0,0,19,0,0
21090,洋火,0,1,0,0,9,0,0
21091,pupspa,0,0,0,0,1,0,0
21092,balabalauuu,0,0,0,0,5,0,0
21093,ryw,0,0,0,0,4,0,0
21095,J2mmy,1,0,6,0,2,0,0
21201,leom10,0,0,0,0,2,0,0
21957,撞墙的哈维,0,0,0,11,7,1.825,0
22016,bandengchang,0,0,0,0,0,0,0
21123,Anon027,0,0,0,0,18,0.0033924,0
21096,w嘿嘿嘿,0,0,0,0,7,0,0
21126,HHgg,0,0,0,4,24,0.04,0
21121,illusory321,0,0,0,0,2,0,0
21098,希寶,0,0,0,0,7,0,0
21099,仙女的味道我知道,1,0,2,0,0,0,0
21125,无声kRp6,0,1,2,0,9,0,0
21102,萨格尔王庆丰帝,0,0,0,118,137,3.12815,0
21103,行星齿轮小姐,0,0,0,0,3,0,0
21104,WeiH,0,0,0,12,28,0.98,0
21107,SingKit,0,0,0,10,35,0.395982,0
21106,莫笑农家腊酒浑,0,0,0,0,0,0,0
21144,荷包蛋001,0,0,0,0,1,0,0
21108,门门,0,0,0,3,10,0.28,0
21110,FFGh,0,0,0,127,84,4.57028,0
21109,小心今後拉清單,0,0,0,27,62,1.18,0
21111,消聲客九叔,0,0,0,0,8,0,0
21305,david6320,0,0,0,0,2,0,0
21387,flower,0,0,0,12,2,2.05,0
21131,Jewel,0,0,0,20,75,0.391792,0
21115,yanghan258,0,0,0,0,16,0,0
21116,glassxer,0,0,0,0,2,0,0
21117,freelansing,0,0,0,0,1,0,0
21118,ironflowerwho,0,0,0,0,8,0,0
21248,异世界人民,0,0,0,0,0,0,0
21122,fuckxijinping,0,0,0,13,18,0.54,0
21124,onematch,0,0,0,20,26,0.73,0
21136,wzhjqeds,0,0,0,0,1,0,0
21127,f530aed932b5a5,0,0,0,8,21,0.26,0
21213,xingkong,0,0,0,0,2,0,0
21430,u0ff,0,0,0,0,0,0,0
21129,Ramififi,0,0,0,23,55,1.04098,0
21132,PinCongShiSha,0,0,0,0,1,0,0
21286,Joker84,0,0,0,0,11,0,0
21218,mileszhang,0,0,0,0,1,0,0
22249,qingfeng,0,0,0,1,5,0.0957896,0
21325,宽衣包子刁大犬,0,0,0,12,9,2.2,0
21130,ginnx,0,0,0,0,3,0,0
21139,garyyao,0,0,0,0,1,0,0
21155,真实的不能再可怕,0,0,0,0,44,0,1
21134,吓创之护,1,7,0,104,90,3.48397,0
21135,www,0,0,0,0,2,0,0
21141,挪威蓝森林,0,0,0,0,7,0,0
21138,kenkenken123,1,0,1,1,11,0.3,0
21137,helb,0,0,0,0,2,0,0
21148,EH7,0,3,0,0,14,0,0
21179,freedonHK2019,0,1,0,0,10,0,0
21194,mcfx666,0,0,0,0,2,0,0
21303,pixcav,0,0,0,0,0,0,0
21169,蔣罔正,0,0,0,20,31,2.87,0
21142,shit,0,0,0,0,0,0,0
21147,EircMiller,0,0,0,0,2,0,0
21153,Preston,0,0,0,0,4,0,0
21143,小袁世凱,0,0,0,2,13,0.2,0
21145,希望能够匿名,0,0,0,0,1,0,0
21146,時光飛逝,0,0,0,63,32,4.86314,0
21149,无天佛祖,0,0,0,0,1,0,0
21161,蒜頭洋蔥,0,0,0,11,17,0.65,0
21150,編號10033小可愛,0,0,0,0,1,0,0
21151,cog143,0,0,0,13,28,1.3,0
21166,catlover,0,0,0,0,1,0,0
21154,倒车之王,0,0,1,0,2,0,0
21292,lamb,0,0,0,0,4,0,0
21181,Simmon,0,0,0,0,1,0,0
21393,pincong666,0,0,0,0,1,0,0
21193,孙笑川6324,0,0,0,0,1,0,0
21152,为中国民主而读书,0,1,0,152,100,5.86189,0
21235,wuh081000,0,3,0,0,43,0,0
21156,SSmith,0,0,0,3,11,0.4,0
21157,coy058089,0,0,0,0,0,0,0
21160,大清洗,0,0,0,-6,42,-1.17858,1
21158,Outis,0,0,0,0,0,0,0
21159,廖道士,0,0,0,12,12,0.335,0
21189,刁四胖,0,0,0,0,6,0,0
21334,锡进起来喝尿了,0,0,0,0,1,0,0
21187,不朽者鐵甲聖騎兵,0,0,0,54,77,3.6887,0
21162,lotuslove,0,0,0,0,0,0,0
21269,ShujMarburg,0,0,0,3,23,0.059279,0
21223,xj4bp6ru83,0,0,0,0,2,0,0
21186,xiaosan,0,0,0,1,13,0,0
21168,清河领,0,0,0,0,63,-0.331067,1
21164,只是一隻小小鳥,1,1,1,2,14,0.025,0
21165,gengarrrr1995,0,0,0,0,13,0,0
21631,雜明澤,0,0,0,8,3,1.6,0
21167,traveller,0,0,0,0,25,0,0
21171,甴包子,0,1,0,0,20,0,0
21170,香港反抗,0,0,0,6,16,0.035,0
21177,RRRRRRR,0,0,0,0,9,0,0
21172,小号的小号的小号,0,0,0,-1,20,0,0
21173,一声漂洋,0,0,0,0,0,0,0
